Baconsilog, a combination of bacon, fried rice and egg, is usually eaten during breakfast.	Ang baconsilog, ang magkasamang bacon, sinangag at itlog, ay kadalasang kinakain sa agahan.
Bitter gourd is one example of a vegetable.	Ang ampalaya ay isang halimbawa ng gulay.
They threw away the spoiled food.	Tinapon nila ang panis na pagkain.
I can eat it in here.	Pwede ko itong kainin dito.
Letâ€™s eat sweet potato.	Kain tayo ng kamote.
They are eating the peppers.	Kinakain nila ang mga paminta.
Will I cook lunch?	Magluluto ba ako ng pananghalian?
Will you cook chicken stew?	Magluluto ka ba ng nilagang manok?
Fry fish.	Magprito ka ng isda.
I will buy liquor.	Bibili ako ng alak.
I will eat many breads.	Kakain ako ng maraming tinapay.
He burnt the rice.	Sinunog niya ang kanin.
Most candies cost one peso.	Isang piso ang karamihan ng kendi.
Our grandmother is good in cooking lunch.	Ang lola natin ay masarap magluto ng tanghalian.
You just sold fruits.	Kabebenta lang ninyo ng mga prutas.
You are frying dried fish.	Nagpiprito ka ng tuyo.
She grilled milkfish.	Nag-ihaw siya ng bangus.
Boil the coconut milk.	Pakuluin ang gata.
Adobo is made from meat cooked in soy sauce and vinegar.	Ang adobo ay gawa sa karneng niluto sa toyo at suka.
I will eat the bread.	Kakainin ko yung tinapay.
What's your favorite snack?	Ano ang paborito mong meryenda?
Did they prepare the dish?	Naghanda ba sila ng ulam?
She fried potatoes.	Nagprito siya ng mga patatas.
You chopped the vegetables.	Hinati niyo ang mga gulay.
Will they cook dessert?	Magluluto ba sila panghimagas?
You fried fish.	Nagprito kayo ng isda.
She bought supper.	Bumili siya ng hapunan.
You will grind peppers.	Gigilingin kayo ng mga paminta.
Those peasants badly need land to grow rice.	Ang mga magsasakang iyon ay labis na nangangailangan ng lupa upang mapagtaniman ng palay.
Can't I eat this bread?	Bawal ba akong kumain ng tinapay na ito?
Can you finsih your pancit?	Kaya mo bang iyang pancit mo?
My food I got is mostly oily. Can I have some vegetables, please?	Puro mantika ang ulam ko. Pwede humingi ng gulay?
They have been sliced breads.	Hiniwahan sila ng mga tinapay.
She sold fruits.	Nagbenta siya ng mga prutas.
I always eat out.	Laging kumakain ako.
This ice tea is too sweet.	Ang tsaang yelo na ito ay masyadong matamis.
Sir may i ask for a refill of gravy, can you fully fill it up?	Kuya penge nga po ng refill na gravy, papuno nalang po nitong lagayan.
Sweet or salty?	Matamis o maalat?
You will sell the brownies.	Ibebenta ninyo ang mga brownie.
Can you cook the chicken adobo?	Pwede mong iluto ang adobong manok?
What will we eat today?	Ano kakainin natin ngayon?
We just rinsed the ingredients.	Kakabanlaw lang namin ng mga sangkap.
We will fry the milkfish.	Piprituhin natin ang bangus.
You will cook lunch.	Magluluto kayo ng pananghalian.
Mom asked me to buy bananas at the market.	Pinabili ako ni nanay ng saging sa palengke.
Why don't you like eating fish?	Bakit ayaw mo kumain ng isda?
Eat vegetables.	Kumain kayo ng mga gulay.
I donâ€™t eat chicken.	Hindi ako kumakain ng manok.
John oves to buy salty chips.	Gusto ni John na bumili ng mga maalat na chiceria.
Did you cook rice?	Nagluto ka ba ng kanin?
She often skips breakfast.	Siya ay madalas hindi mag-almusal.
You sold the meats.	Binenta mo ang mga karne.
I bought the last brownie.	Binili ko na ang huling brownie.
You will boil corn.	Maglalaga kayo ng mais.
Can I cook soup?	Kaya ko bang magluto ng sabaw?
You will eat an ingredient.	Kakain ka ng sangkap.
I eat breakfast before work.	Kumakain ako ng agahan bago magtrabaho.
We will boil egg.	Maglalaga kami ng itlog.
I just drank liquors.	Iinomom ko lang ng mga alak.
Tom has good tastes in meat.	May magagandang panlasa si Tom sa karne.
It is Deloâ€™s first time to eat fruit.	Ito ang unang pagkakataon ni Delo upang kumain ng prutas.
There are brownies that sister bought in the refridgerator.	May brownie na binili si ate sa ref.
I just ate.	Kakakain ko lang.
They will cook chicken adobo.	Magluluto sila ng adobong manok.
Can you cook pork?	Kaya nyo bang magluto ng karneng baboy?
You will sell cheap meats.	Magbebenta ka ng mga murang karne.
You cooked supper.	Nagluto ka ng hapunan.
Bob loves to drink coffee during night.	Gustung-gusto ni Bob na uminom ng kape sa gabi.
I will cook fish.	Magluluto ako ng isda.
What did you eat?	Ano kinain mo?
He sliced the onion.	Hiniwa niya ang sibuyas.
The bread will be eaten by me.	Ang tinapay ay kakainin ko.
My favorite vegetable is lima bean.	Ang paborito kong gulay ay patani.
Ground meat.	Giniling na karne.
I've had enough to eat.	Mayroon na akong sapat na makakain.
I will cook dessert.	Magluluto ako ng panghimagas.
The rice tastes different.	Iba yung lasa ng kain.
It should be him who will be cooking for the celebration.	Siya dapat ang magluluto para sa pagdiriwang.
He fried hotdogs.	Nagprito siya ng mga hotdog.
Have you ever eaten dog meat?	Nakakain ka na ba ng karne ng aso?
You just sold chocolates.	Kabebenta lang ninyo ng mga tsokolate.
He drank the liquors.	Ininom niya ang mga alak.
He is eating.	Kumakain siya.
Tom eats slowly.	Dahan-dahan kumakain si Tom.
I eat everything on the apple including the core.	Kumakain ako ng lahat sa mansanas kasama ang core.
Those donuts are ours.	Amin ang mga donut na iyan.
She will sell buko pies.	Magbebenta siya ng mga buko pie.
You're drunk.	Lasing ka.
She will sell the cupcakes.	Ibebenta niya ang mga cupcake.
She likes food made from eggs.	Mahilig siya sa pagkaing gawa sa itlog.
He refused to eat his breakfast.	Tumanggi siyang kumain ng agahan.
Americans eat a lot of meat.	Ang mga Amerikano ay kumakain ng madaming karne.
Did I buy supper?	Bumili ba ako ng hapunan?
Heat the vegetable oil.	Painitin ang mantika.
Martha's allergic to shrimp.	Allergic si Martha sa shrimp.
We now have bread and cheese.	Meron na tayong tinapay at keso.
Where's my dinner?	Nasaan ang aking hapunan?
Can you cook dinner?	Kaya nyo bang magluto ng gabihan?
We just sold brownies.	Kakabenta lang namin ng mga brownie.
Please fry the egg.	Pakiprito nga ang itlog.
Are they frying smoked meat?	Nagpiprito ba sila ng tapa?
The macaroni that they made taste bad.	Hindi masarap yung mga makaroni na ginawa nila.
The breads were eaten by you.	Ang mga tinapay ay kinain ninyo.
Will I cook dessert?	Magluluto ba ako ng panghimagas?
Please boil the egg.	Pakipakulo mo nga ang itlog.
Can I cook rice?	Kaya ko bang magluto ng kanin?
Are people buying your cheeses?	Binibili ba ng mga tao mga keso mo?
Who's done eating?	Sinong tapos na kumain?
Aren't you going to eat it?	Hindi mo ba kakainin ito?
Bring food.	Magdala ng pagkain.
You can cook that.	Kaya mo yan iluto.
We just cooked breakfast.	Kaluluto lang namin ng agahan.
I will make ice cream.	Gagawa ako ng sorbetes.
Tom cut off a piece of meat and put it on his plate.	Pinutol ni Tom ang isang piraso ng karne at inilagay ito sa kanyang plato.
You can cook dinner.	Pwede kayong magluto ng gabihan.
Did they buy dinner?	Bumili ba sila ng hapunan?
You boiled sweet potatoes.	Naglaga kayo ng kamote.
You can cook chicken adobo.	Kaya mong magluto ng adobong manok.
We are boiling the beef.	Nilalaga namin ang baka.
We have been sold cheap meats.	Binentahan kami ng mga murang karne.
She will prepare the dish.	Maghahanda sya ng ulam.
We ate supper at seven.	Kumain kami ng hapunan nang alas-siete.
You will eat the pepper.	Kakainin mo ang paminta.
You are frying the chicken.	Piniprito mo ang manok.
The buko pies will be eaten by us.	Ang mga buko pie ay kakainin namin.
They cooked beef stew.	Nagluto sila ng nilagang baka.
The chief crop of our country is rice.	Ang pinakapangunahing pananim ng ating bansa ay palay.
I do not eat chicken.	Hindi ako kumakain ng manok.
Please fry smoked fish.	Pakiprito mo nga ng tinapa.
You are boiling pork.	Naglalaga ka ng baboy.
My brother is good in cooking breakfast.	Ang kuya ko ay masarap magluto ng almusal.
You drank his sarsi.	Ininom mo ang sarsi niya.
It is popular in parties to have hotdogs and marshmallows that are stuck on a single barbeque stick.	Sikat sa mga party na magkaroon ng hotdog at marshmallow na nakatusok sa isang barbeque stick.
You sold the meats.	Binenta niyo ang mga karne.
The cookies that made made taste bad.	Hindi masarap yung mga kukis na ginawa mo.
You just bought dinner.	Kakabili niyo lang ng hapunan.
Please cook rice.	Pakiluto mo nga ng kanin.
You will fry smoked meat.	Magpiprito kayo ng tapa.
She doesn't eat vegetables.	Hindi siya kumakain ng gulay.
Sinigang na baboy is not Liza Soberano's favorite.	Ang Sinigang na baboy ay hindi paboritong ni Liza Soberano.
Tom won't eat meat.	Tom ay hindi kumain ng karne.
What've you been cooking?	Ano ang iyong pagluluto?
Can you cook the rice?	Kaya nyo bang isaing ang kanin?
I'd better not eat that.	Mas gusto kong huwag kainin iyon.
I ate an ingredient.	Kumain ako ng sangkap.
Stop eating.	Tama na ang pagkain.
Milk and Cream-o is a good combination for a snack.	Gatas at Cream-O ay magandang kombinasyon para sa meryenda.
Can I cook breakfast?	Kaya ko bang iluto ang almusal?
They will fry smoked meat.	Magpiprito sila ng tapa.
Did I prepare the ingredients of the dish?	Naghanda ba ako ng sangkap ng ulam?
I won't eat snacks today.	HIndi ako kakain ng meryenda ngayon.
The empanadas that he made taste good.	Masarap yung mga empanada na ginawa niya.
We drank a lot.	Marami kaming ininom.
I don't like eggs.	Ayoko ng itlog.
You cooked pork stew.	Nagluto ka ng nilagang baboy.
He gave chocolate to court her.	Nagbigay siya ng tsokolate para manligaw sa kanya.
She served me breakfast in bed.	Hinainan niya ako ng almusal sa kama.
You will live longer when you eat healthy foods.	Mabubuhay ka ng mas matagal ka kapag kumakain ka ng malusog na pagkain.
Did he make a cake?	Gumawa ba siya ng cake?
Mary likes bitter foods, her favorite is pinapaitan.	Mahilig si Mary sa mga mapapait na pagkain, ang paborito niya ay pinapaitan.
I like their bangus sisg more though.	Mas gusto ko nga lang ang bangus sisig nila.
She has been sold chocolates.	Binentahan siya ng mga tsokolate.
Did they get to eat lunch?	Nakakain ba sila ng tanghalian?
I've had plenty to eat.	Nagkaroon na ako ng maraming makakain.
Will they buy supper?	Bibili ba sila ng hapunan?
What did you eat for breakfast?	Ano ang kinain nyo sa almusal?
Soy sauce is used for a condiment of chicken inasal.	Ang toyo ay ginagamit na sawsawan ng inasal na manok.
I ate your pepper.	Kinain ko ang paminta mo.
We will drink their fruit shake.	Iinumin namin ang fruit shake nila.
I think I like eating white rice better than brown rice.	Sa tingin ko mas gusto ko ang puting kanin kaysa sa kayumangging kanin.
She prepared the viand.	Naghanda sya ng ulam.
I can cook breakfast.	Kaya kong magluto ng almusal.
Dumplings are more delicious when they're spicy.	Mas masarap ang siomai kapag maanghang.
A dozen of eggs.	Isang dosenang itlog.
The chocolate will be eaten by her.	Ang tsokolate ay kakainin niya.
The cheese will be cut by me.	Ang keso ay hahatiin ko.
You can fry smoked fish.	Pwede kayong magprito ng tinapa.
