My sister is looking for small white shorts.	Naghahanap yung kapatid na babae ko ng maliit na puti na korto.
My uncle is looking for a medium red shirt.	Naghahanap yung tiyuhin ko ng katamtaman na pula na kamisa.
My brother is looking for large yellow shorts.	Naghahanap yung lalaking kapatid ko ng malaking dilaw na korto.
I like to buy five big mushrooms.	Gusto kong bumili ng limang malaking kabute.
My sister is looking for medium grey shorts.	Naghahanap yung kapatid na babae ko ng katamtaman na kulay-abo na korto.
My aunt is looking for medium red shoes.	Naghahanap yung tiyahin ko ng katamtaman na pula na sapatos.
My aunt is looking for a small violet pajama.	Naghahanap yung tiyahin ko ng maliit na byoleta na pangtulog.
My father is looking for a medium yellow pajama.	Naghahanap yung itay ko ng katamtaman na dilaw na pangtulog.
My mother is looking for small violet shoes.	Naghahanap yung inay ko ng maliit na byoleta na sapatos.
I like to buy two small cottonfruits.	Gusto kong bumili ng dalawang maliit na santol.
My aunt is looking for a large grey sweater.	Naghahanap yung tiyahin ko ng malaking kulay-abo na panglamig.
I like to buy eight small sapodilla.	Gusto kong bumili ng walong maliit na chico.
My brother is looking for a medium magenta pajama.	Naghahanap yung lalaking kapatid ko ng katamtaman na magenta na pangtulog.
I like to buy eight big sweet potatoes.	Gusto kong bumili ng walong malaking kamote.
My nephew is looking for large black clothes.	Naghahanap yung lalaking pamangkin ko ng malaking itim na kasuotan.
My uncle is looking for a large magenta bag.	Naghahanap yung tiyuhin ko ng malaking magenta na maletin.
I like to buy nine small papayas.	Gusto kong bumili ng siyam na maliit na papaya.
My aunt is looking for a large orange sweater.	Naghahanap yung tiyahin ko ng malaking kulay-dalandan na panglamig.
My uncle is looking for a large yellow shirt.	Naghahanap yung tiyuhin ko ng malaking dilaw na kamisa.
My nephew is looking for medium white clothes.	Naghahanap yung lalaking pamangkin ko ng katamtaman na puti na kasuotan.
My nephew is looking for a large cyan bag.	Naghahanap yung lalaking pamangkin ko ng malaking cyan na maletin.
My nephew is looking for a small black bag.	Naghahanap yung lalaking pamangkin ko ng maliit na itim na maletin.
My sister is looking for a small cyan pajama.	Naghahanap yung kapatid na babae ko ng maliit na cyan na pangtulog.
What size do you take?	Gaano kalaki ang kinukuha mo?
My uncle is looking for small cyan pants.	Naghahanap yung tiyuhin ko ng maliit na cyan na salawal.
My uncle is looking for a small pink shirt.	Naghahanap yung tiyuhin ko ng maliit na pink na kamisa.
My father is looking for small red pants.	Naghahanap yung itay ko ng maliit na pula na salawal.
My nephew is looking for a small red watch.	Naghahanap yung lalaking pamangkin ko ng maliit na pula na relos.
My brother is looking for a medium red pajama.	Naghahanap yung lalaking kapatid ko ng katamtaman na pula na pangtulog.
I like to buy nine big watermelons.	Gusto kong bumili ng siyam na malaking pakwan.
My aunt is looking for a small blue sweater.	Naghahanap yung tiyahin ko ng maliit na bughaw na panglamig.
My mother is looking for medium cyan pants.	Naghahanap yung inay ko ng katamtaman na cyan na salawal.
Anything else?	May iba pa?
My father is looking for a small orange pajama.	Naghahanap yung itay ko ng maliit na kulay-dalandan na pangtulog.
My sister is looking for a large brown watch.	Naghahanap yung kapatid na babae ko ng malaking kayumanggi na relos.
My niece is looking for a medium pink watch.	Naghahanap yung babaeng pamangkin ko ng katamtaman na pink na relos.
My brother is looking for a small blue sweater.	Naghahanap yung lalaking kapatid ko ng maliit na bughaw na panglamig.
My father is looking for large green pants.	Naghahanap yung itay ko ng malaking berde na salawal.
My niece is looking for small pink clothes.	Naghahanap yung babaeng pamangkin ko ng maliit na pink na kasuotan.
My uncle is looking for a small brown sweater.	Naghahanap yung tiyuhin ko ng maliit na kayumanggi na panglamig.
I like to buy eight big cucumbers.	Gusto kong bumili ng walong malaking pipino.
My brother is looking for a large red watch.	Naghahanap yung lalaking kapatid ko ng malaking pula na relos.
I like to buy eight small chayotes.	Gusto kong bumili ng walong maliit na sayote.
My sister is looking for a large violet bag.	Naghahanap yung kapatid na babae ko ng malaking byoleta na maletin.
My aunt is looking for medium white shorts.	Naghahanap yung tiyahin ko ng katamtaman na puti na korto.
I like to buy four big fruits.	Gusto kong bumili ng apat na malaking prutas.
My brother is looking for a large blue watch.	Naghahanap yung lalaking kapatid ko ng malaking bughaw na relos.
My uncle is looking for a medium green sweater.	Naghahanap yung tiyuhin ko ng katamtaman na berde na panglamig.
I like to buy ten big taros.	Gusto kong bumili ng sampung malaking gabi.
My niece is looking for medium blue shorts.	Naghahanap yung babaeng pamangkin ko ng katamtaman na bughaw na korto.
My brother is looking for a large yellow pajama.	Naghahanap yung lalaking kapatid ko ng malaking dilaw na pangtulog.
My sister is looking for a large red sweater.	Naghahanap yung kapatid na babae ko ng malaking pula na panglamig.
My nephew is looking for small white clothes.	Naghahanap yung lalaking pamangkin ko ng maliit na puti na kasuotan.
My mother is looking for a large magenta bag.	Naghahanap yung inay ko ng malaking magenta na maletin.
I like to buy four small okras.	Gusto kong bumili ng apat na maliit na okra.
My brother is looking for a large grey shirt.	Naghahanap yung lalaking kapatid ko ng malaking kulay-abo na kamisa.
Please pay at the check-out.	Mangyaring magbayad sa check-out.
My father is looking for a large black watch.	Naghahanap yung itay ko ng malaking itim na relos.
My niece is looking for a large red bag.	Naghahanap yung babaeng pamangkin ko ng malaking pula na maletin.
My sister is looking for medium violet shoes.	Naghahanap yung kapatid na babae ko ng katamtaman na byoleta na sapatos.
My nephew is looking for large violet shorts.	Naghahanap yung lalaking pamangkin ko ng malaking byoleta na korto.
My nephew is looking for a large cyan pajama.	Naghahanap yung lalaking pamangkin ko ng malaking cyan na pangtulog.
I like to buy two small durians.	Gusto kong bumili ng dalawang maliit na durian.
My father is looking for a medium cyan pajama.	Naghahanap yung itay ko ng katamtaman na cyan na pangtulog.
My father is looking for large orange clothes.	Naghahanap yung itay ko ng malaking kulay-dalandan na kasuotan.
My uncle is looking for large pink pants.	Naghahanap yung tiyuhin ko ng malaking pink na salawal.
My father is looking for small pink shorts.	Naghahanap yung itay ko ng maliit na pink na korto.
My mother is looking for medium cyan shoes.	Naghahanap yung inay ko ng katamtaman na cyan na sapatos.
My mother is looking for a large black shirt.	Naghahanap yung inay ko ng malaking itim na kamisa.
My niece is looking for medium black shorts.	Naghahanap yung babaeng pamangkin ko ng katamtaman na itim na korto.
My nephew is looking for medium pink pants.	Naghahanap yung lalaking pamangkin ko ng katamtaman na pink na salawal.
My brother is looking for a medium blue sweater.	Naghahanap yung lalaking kapatid ko ng katamtaman na bughaw na panglamig.
My uncle is looking for a medium yellow bag.	Naghahanap yung tiyuhin ko ng katamtaman na dilaw na maletin.
My nephew is looking for large cyan shorts.	Naghahanap yung lalaking pamangkin ko ng malaking cyan na korto.
Here’s your change.	Narito ang iyong pagbabago.
I like to buy six small string beans.	Gusto kong bumili ng anim na maliit na sitaw.
My father is looking for a medium violet watch.	Naghahanap yung itay ko ng katamtaman na byoleta na relos.
My mother is looking for medium blue pants.	Naghahanap yung inay ko ng katamtaman na bughaw na salawal.
My brother is looking for a large blue sweater.	Naghahanap yung lalaking kapatid ko ng malaking bughaw na panglamig.
I like to buy ten big jackfruits.	Gusto kong bumili ng sampung malaking langka.
My mother is looking for a large brown sweater.	Naghahanap yung inay ko ng malaking kayumanggi na panglamig.
My father is looking for a large blue watch.	Naghahanap yung itay ko ng malaking bughaw na relos.
My sister is looking for large green shorts.	Naghahanap yung kapatid na babae ko ng malaking berde na korto.
I like to buy ten big avocados.	Gusto kong bumili ng sampung malaking abokado.
My niece is looking for medium cyan shoes.	Naghahanap yung babaeng pamangkin ko ng katamtaman na cyan na sapatos.
I like to buy three small bottle gourds.	Gusto kong bumili ng tatlong maliit na upo.
My father is looking for a medium magenta watch.	Naghahanap yung itay ko ng katamtaman na magenta na relos.
My brother is looking for a medium black shirt.	Naghahanap yung lalaking kapatid ko ng katamtaman na itim na kamisa.
My aunt is looking for a large violet bag.	Naghahanap yung tiyahin ko ng malaking byoleta na maletin.
My sister is looking for large white pants.	Naghahanap yung kapatid na babae ko ng malaking puti na salawal.
My niece is looking for small blue shoes.	Naghahanap yung babaeng pamangkin ko ng maliit na bughaw na sapatos.
I like to buy three small bitter gourd.	Gusto kong bumili ng tatlong maliit na ampalaya.
that's good value.	magandang halaga iyon.
I like to buy four big watermelons.	Gusto kong bumili ng apat na malaking pakwan.
Medium is my size for shirts and sweaters.	Katamtaman ang aking sukat para sa mga kamiseta at sweaters.
My niece is looking for small red shoes.	Naghahanap yung babaeng pamangkin ko ng maliit na pula na sapatos.
My nephew is looking for a medium green sweater.	Naghahanap yung lalaking pamangkin ko ng katamtaman na berde na panglamig.
My brother is looking for a small red shirt.	Naghahanap yung lalaking kapatid ko ng maliit na pula na kamisa.
I like to buy nine big tomatoes.	Gusto kong bumili ng siyam na malaking kamatis.
My sister is looking for a small violet shirt.	Naghahanap yung kapatid na babae ko ng maliit na byoleta na kamisa.
My niece is looking for small cyan shoes.	Naghahanap yung babaeng pamangkin ko ng maliit na cyan na sapatos.
My nephew is looking for large orange shoes.	Naghahanap yung lalaking pamangkin ko ng malaking kulay-dalandan na sapatos.
My niece is looking for a large orange sweater.	Naghahanap yung babaeng pamangkin ko ng malaking kulay-dalandan na panglamig.
My father is looking for medium white shorts.	Naghahanap yung itay ko ng katamtaman na puti na korto.
I like to buy seven small cottonfruits.	Gusto kong bumili ng pitong maliit na santol.
My father is looking for small blue clothes.	Naghahanap yung itay ko ng maliit na bughaw na kasuotan.
I like to buy five big gingers.	Gusto kong bumili ng limang malaking luya.
My niece is looking for small yellow pants.	Naghahanap yung babaeng pamangkin ko ng maliit na dilaw na salawal.
I like to buy three big sapodilla.	Gusto kong bumili ng tatlong malaking chico.
My aunt is looking for small blue shorts.	Naghahanap yung tiyahin ko ng maliit na bughaw na korto.
My brother is looking for small violet shorts.	Naghahanap yung lalaking kapatid ko ng maliit na byoleta na korto.
My father is looking for small black pants.	Naghahanap yung itay ko ng maliit na itim na salawal.
I like to buy three big cashews.	Gusto kong bumili ng tatlong malaking kasoy.
My uncle is looking for small pink pants.	Naghahanap yung tiyuhin ko ng maliit na pink na salawal.
I like to buy ten big apples.	Gusto kong bumili ng sampung malaking mansanas.
I like to buy six small sapodilla.	Gusto kong bumili ng anim na maliit na chico.
My mother is looking for a small black pajama.	Naghahanap yung inay ko ng maliit na itim na pangtulog.
My uncle is looking for small brown clothes.	Naghahanap yung tiyuhin ko ng maliit na kayumanggi na kasuotan.
My sister is looking for medium magenta shorts.	Naghahanap yung kapatid na babae ko ng katamtaman na magenta na korto.
My father is looking for a medium red sweater.	Naghahanap yung itay ko ng katamtaman na pula na panglamig.
My nephew is looking for large grey shoes.	Naghahanap yung lalaking pamangkin ko ng malaking kulay-abo na sapatos.
There's a fitting room right over there.	May isang angkop na silid sa itaas doon.
My uncle is looking for a large violet pajama.	Naghahanap yung tiyuhin ko ng malaking byoleta na pangtulog.
My nephew is looking for a small cyan bag.	Naghahanap yung lalaking pamangkin ko ng maliit na cyan na maletin.
I like to buy seven big melons.	Gusto kong bumili ng pitong malaking melon.
My uncle is looking for a large red sweater.	Naghahanap yung tiyuhin ko ng malaking pula na panglamig.
I like to buy ten big cabbages.	Gusto kong bumili ng sampung malaking repolyo.
I like to buy ten big okras.	Gusto kong bumili ng sampung malaking okra.
My mother is looking for a small blue shirt.	Naghahanap yung inay ko ng maliit na bughaw na kamisa.
My mother is looking for a large brown shirt.	Naghahanap yung inay ko ng malaking kayumanggi na kamisa.
I like to buy four big sweet potatoes.	Gusto kong bumili ng apat na malaking kamote.
My mother is looking for a small orange shirt.	Naghahanap yung inay ko ng maliit na kulay-dalandan na kamisa.
My nephew is looking for small grey pants.	Naghahanap yung lalaking pamangkin ko ng maliit na kulay-abo na salawal.
My father is looking for medium red clothes.	Naghahanap yung itay ko ng katamtaman na pula na kasuotan.
My father is looking for large red clothes.	Naghahanap yung itay ko ng malaking pula na kasuotan.
I like to buy six big string beans.	Gusto kong bumili ng anim na malaking sitaw.
My uncle is looking for a small brown bag.	Naghahanap yung tiyuhin ko ng maliit na kayumanggi na maletin.
My father is looking for large black pants.	Naghahanap yung itay ko ng malaking itim na salawal.
I like to buy nine big taros.	Gusto kong bumili ng siyam na malaking gabi.
My brother is looking for large yellow clothes.	Naghahanap yung lalaking kapatid ko ng malaking dilaw na kasuotan.
I like to buy two small guavas.	Gusto kong bumili ng dalawang maliit na bayabas.
My brother is looking for a large cyan shirt.	Naghahanap yung lalaking kapatid ko ng malaking cyan na kamisa.
My sister is looking for medium red clothes.	Naghahanap yung kapatid na babae ko ng katamtaman na pula na kasuotan.
I like to buy eight small sugar apples.	Gusto kong bumili ng walong maliit na atis.
I like to buy ten big mangoes.	Gusto kong bumili ng sampung malaking manga.
My sister is looking for large yellow shoes.	Naghahanap yung kapatid na babae ko ng malaking dilaw na sapatos.
I like to buy seven big pomelos.	Gusto kong bumili ng pitong malaking suha.
My niece is looking for a small white sweater.	Naghahanap yung babaeng pamangkin ko ng maliit na puti na panglamig.
My father is looking for large brown shorts.	Naghahanap yung itay ko ng malaking kayumanggi na korto.
My father is looking for small orange shorts.	Naghahanap yung itay ko ng maliit na kulay-dalandan na korto.
I like to buy eight big string beans.	Gusto kong bumili ng walong malaking sitaw.
My uncle is looking for a small grey shirt.	Naghahanap yung tiyuhin ko ng maliit na kulay-abo na kamisa.
My father is looking for a small red pajama.	Naghahanap yung itay ko ng maliit na pula na pangtulog.
I like to buy four small chayotes.	Gusto kong bumili ng apat na maliit na sayote.
Where is the check-out?	Nasaan ang check-out?
I like to buy seven big rambutans.	Gusto kong bumili ng pitong malaking rambutan.
My brother is looking for a medium violet pajama.	Naghahanap yung lalaking kapatid ko ng katamtaman na byoleta na pangtulog.
I like to buy two small eggplants.	Gusto kong bumili ng dalawang maliit na talong.
I like to buy six small cashews.	Gusto kong bumili ng anim na maliit na kasoy.
My sister is looking for a small orange sweater.	Naghahanap yung kapatid na babae ko ng maliit na kulay-dalandan na panglamig.
I like to buy two big durians.	Gusto kong bumili ng dalawang malaking durian.
My nephew is looking for a medium blue pajama.	Naghahanap yung lalaking pamangkin ko ng katamtaman na bughaw na pangtulog.
I like to buy six small eggs.	Gusto kong bumili ng anim na maliit na itlog.
